,Unnamed: 0,f,t,c
460,23109,Acinetobacter_baumannii_45002_7,1310901,collection50
461,9175,Acinetobacter_baumannii_45002_8,1310902,collection57
462,30266,Acinetobacter_baumannii_45002_9,1310903,collection76
463,12758,Acinetobacter_baumannii_45052_1,1311141,collection55
464,17737,Acinetobacter_baumannii_45052_2,1311142,collection63
465,22723,Acinetobacter_baumannii_45052_3,1311143,collection45
466,5612,Acinetobacter_baumannii_45052_4,1311144,collection69
467,12789,Acinetobacter_baumannii_45052_5,1311145,collection55
468,6624,Acinetobacter_baumannii_45057_1,1311128,collection82
469,38709,Acinetobacter_baumannii_45057_4,1311131,collection62
470,6550,Acinetobacter_baumannii_45075_1,1311088,collection82
471,17970,Acinetobacter_baumannii_45075_10,1311097,collection65
472,5668,Acinetobacter_baumannii_45075_2,1311089,collection69
473,38124,Acinetobacter_baumannii_45075_3,1311090,collection70
474,11224,Acinetobacter_baumannii_45075_4,1311091,collection77
475,36056,Acinetobacter_baumannii_45075_5,1311092,collection72
476,30442,Acinetobacter_baumannii_45075_6,1311093,collection76
477,35946,Acinetobacter_baumannii_45075_8,1311095,collection72
478,14591,Acinetobacter_baumannii_45075_9,1311096,collection66
479,9121,Acinetobacter_baumannii_457946,1310740,collection57
480,23945,Acinetobacter_baumannii_458282,1310811,collection59
481,23976,Acinetobacter_baumannii_466215,1310785,collection59
482,37127,Acinetobacter_baumannii_466760,1310611,collection52
483,11404,Acinetobacter_baumannii_470922,1310808,collection58
484,28358,Acinetobacter_baumannii_472237_1196,1310562,collection47
485,12767,Acinetobacter_baumannii_472237_120,1310828,collection55
486,23922,Acinetobacter_baumannii_4749,1310634,collection59
487,28384,Acinetobacter_baumannii_480175,1310745,collection47
488,36776,Acinetobacter_baumannii_496487,1310625,collection81
489,23322,Acinetobacter_baumannii_50595,1310662,collection50
490,38670,Acinetobacter_baumannii_532279,1310692,collection62
491,25395,Acinetobacter_baumannii_532413,1310577,collection46
492,25811,Acinetobacter_baumannii_541915,1310786,collection61
493,9088,Acinetobacter_baumannii_554515,1310672,collection57
494,2377,Acinetobacter_baumannii_562700,1310588,collection48
495,38761,Acinetobacter_baumannii_564012,1310560,collection62
496,10009,Acinetobacter_baumannii_573719,1310759,collection53
497,7184,Acinetobacter_baumannii_58452,1310579,collection60
498,21189,Acinetobacter_baumannii_6013113,592014,collection24
499,30669,Acinetobacter_baumannii_6013150,525243,collection14
500,39687,Acinetobacter_baumannii_6014059,525242,collection15
501,12672,Acinetobacter_baumannii_607805,1310719,collection55
502,36095,Acinetobacter_baumannii_6112,1310669,collection72
503,12691,Acinetobacter_baumannii_625974,1310607,collection55
504,12597,Acinetobacter_baumannii_628418,1310755,collection55
505,38732,Acinetobacter_baumannii_647609,1310610,collection62
506,37255,Acinetobacter_baumannii_653020,1310594,collection52
507,28353,Acinetobacter_baumannii_655378,1310693,collection47
508,18190,Acinetobacter_baumannii_655555,1310712,collection49
509,11172,Acinetobacter_baumannii_662545_1347,1310582,collection54
510,36771,Acinetobacter_baumannii_6935,1310575,collection81
511,28366,Acinetobacter_baumannii_70136,1310787,collection47
512,11106,Acinetobacter_baumannii_722310,1310813,collection54
513,10969,Acinetobacter_baumannii_724909,1310650,collection54
514,25738,Acinetobacter_baumannii_730795,1310803,collection61
515,11421,Acinetobacter_baumannii_73736,1310741,collection58
516,31852,Acinetobacter_baumannii_737393,1310735,collection56
517,6532,Acinetobacter_baumannii_754286,1310668,collection82
518,25368,Acinetobacter_baumannii_755829,1310757,collection46
519,14721,Acinetobacter_baumannii_756476,1310815,collection66
520,10131,Acinetobacter_baumannii_781407,1310599,collection53
521,23820,Acinetobacter_baumannii_7893,1310810,collection59
522,18301,Acinetobacter_baumannii_796380_2102,1310593,collection49
523,37213,Acinetobacter_baumannii_825610,1310722,collection52
524,25265,Acinetobacter_baumannii_831240,1310702,collection46
525,10273,Acinetobacter_baumannii_83444,1310684,collection51
526,10069,Acinetobacter_baumannii_836190,1310727,collection53
527,10245,Acinetobacter_baumannii_846928,1310748,collection51
528,6522,Acinetobacter_baumannii_855125,1310661,collection82
529,2104,Acinetobacter_baumannii_916567,1310568,collection73
530,28355,Acinetobacter_baumannii_923118,1310708,collection47
531,25256,Acinetobacter_baumannii_929679_2095,1310589,collection46
532,1532,Acinetobacter_baumannii_929679_598,1310830,collection64
533,6493,Acinetobacter_baumannii_940793,1310633,collection82
534,24022,Acinetobacter_baumannii_942133,1310561,collection59
535,38636,Acinetobacter_baumannii_942194,1310591,collection62
536,25275,Acinetobacter_baumannii_947299,1310587,collection46
537,24008,Acinetobacter_baumannii_951631,1310653,collection59
538,2286,Acinetobacter_baumannii_959073,1310557,collection48
539,14741,Acinetobacter_baumannii_96512,1310602,collection66
540,9976,Acinetobacter_baumannii_972082,1310563,collection53
541,9228,Acinetobacter_baumannii_981176,1310792,collection57
542,25931,Acinetobacter_baumannii_984213,1310604,collection61
543,35981,Acinetobacter_baumannii_987421,1310559,collection72
544,23140,Acinetobacter_baumannii_98826,1310793,collection50
545,2229,Acinetobacter_baumannii_99063,1310630,collection48
546,12748,Acinetobacter_baumannii_993520,1310555,collection55
547,3776,Acinetobacter_baumannii_aa_014,903937,collection30
548,21648,Acinetobacter_baumannii_ab0057,480119,collection8
549,7916,Acinetobacter_baumannii_ab11111,1168588,collection25
550,21411,Acinetobacter_baumannii_ab210,886886,collection24
551,7953,Acinetobacter_baumannii_ab307_0294,557600,collection25
552,12337,Acinetobacter_baumannii_ab33333,1168590,collection2
553,24980,Acinetobacter_baumannii_ab44444,1168591,collection7
554,14097,Acinetobacter_baumannii_ab5075,1116234,collection86
555,24789,Acinetobacter_baumannii_abnih1,992402,collection7
556,3255,Acinetobacter_baumannii_abnih10,1094474,collection33
557,3632,Acinetobacter_baumannii_abnih11,1094475,collection30
558,3164,Acinetobacter_baumannii_abnih13,1094477,collection33
559,3064,Acinetobacter_baumannii_abnih14,1094478,collection33
560,12876,Acinetobacter_baumannii_abnih15,1094479,collection31
561,3068,Acinetobacter_baumannii_abnih16,1094480,collection33
562,12926,Acinetobacter_baumannii_abnih17,1094481,collection31
563,2815,Acinetobacter_baumannii_abnih18,1094482,collection32
564,3178,Acinetobacter_baumannii_abnih19,1094483,collection33
565,36447,Acinetobacter_baumannii_abnih2,992403,collection16
566,3214,Acinetobacter_baumannii_abnih20,1094484,collection33
567,2788,Acinetobacter_baumannii_abnih22,1094486,collection32
568,2730,Acinetobacter_baumannii_abnih23,1094487,collection32
569,3772,Acinetobacter_baumannii_abnih24,1094488,collection30
570,12948,Acinetobacter_baumannii_abnih25,1224165,collection31
571,13061,Acinetobacter_baumannii_abnih26,1224166,collection31
572,39680,Acinetobacter_baumannii_abnih3,992404,collection15
573,30514,Acinetobacter_baumannii_abnih4,992405,collection14
574,2712,Acinetobacter_baumannii_abnih5,1094469,collection32
575,13064,Acinetobacter_baumannii_abnih6,1094470,collection31
576,4904,Acinetobacter_baumannii_abnih7,1094471,collection29
577,29742,Acinetobacter_baumannii_ac12,1198108,collection1
578,29954,Acinetobacter_baumannii_ac30,1224747,collection19
579,36479,Acinetobacter_baumannii_acicu,405416,collection16
580,12977,Acinetobacter_baumannii_anc_4097,1217638,collection31
581,29678,Acinetobacter_baumannii_atcc_17978,400667,collection1
582,6344,Acinetobacter_baumannii_atcc_19606_cip_70_34,575584,collection13
583,30745,Acinetobacter_baumannii_aye,509173,collection0
584,29173,Acinetobacter_baumannii_bidmc_56,1439316,collection67
585,15203,Acinetobacter_baumannii_bidmc_57,1439317,collection83
586,5097,Acinetobacter_baumannii_bjab07104,1096995,collection36
587,10880,Acinetobacter_baumannii_bjab0715,1096996,collection35
588,10705,Acinetobacter_baumannii_bjab0868,1096997,collection35
589,12302,Acinetobacter_baumannii_canada_bc1,903924,collection2
590,30600,Acinetobacter_baumannii_canada_bc_5,903895,collection14
591,17193,Acinetobacter_baumannii_ci77,1343075,collection44
592,32810,Acinetobacter_baumannii_ci78,1343073,collection42
593,12500,Acinetobacter_baumannii_ci79,1343074,collection43
594,17385,Acinetobacter_baumannii_ci86,1343072,collection44
595,110,Acinetobacter_baumannii_d1279779,945556,collection28
596,1289,Acinetobacter_baumannii_du202,1370126,collection85
597,32306,Acinetobacter_baumannii_egd_hp18,1358412,collection40
598,34800,Acinetobacter_baumannii_is_116,903912,collection11
599,6299,Acinetobacter_baumannii_is_123,903899,collection13
600,3877,Acinetobacter_baumannii_is_143,903911,collection21
601,12156,Acinetobacter_baumannii_is_235,903905,collection2
602,12231,Acinetobacter_baumannii_is_251,903906,collection2
603,12327,Acinetobacter_baumannii_is_58,903914,collection2
604,6498,Acinetobacter_baumannii_lac_4,1455315,collection82
605,4684,Acinetobacter_baumannii_mdr_mmc4,1435047,collection80
606,29568,Acinetobacter_baumannii_mdr_tj,889738,collection1
607,38408,Acinetobacter_baumannii_mdr_zj06,497978,collection3
608,31211,Acinetobacter_baumannii_mrsn_3405,1409922,collection117
609,4036,Acinetobacter_baumannii_mrsn_3527,1409923,collection119
610,9935,Acinetobacter_baumannii_mrsn_3942,1409924,collection105
611,20031,Acinetobacter_baumannii_mrsn_4106,1409925,collection110
612,8836,Acinetobacter_baumannii_mrsn_58,1409926,collection115
613,20990,Acinetobacter_baumannii_mrsn_7339,1409927,collection112
614,19810,Acinetobacter_baumannii_mrsn_7341,1409928,collection113
615,18437,Acinetobacter_baumannii_msp4_16,1278070,collection34
616,13269,Acinetobacter_baumannii_naval_113,903920,collection23
617,24939,Acinetobacter_baumannii_naval_13,903904,collection7
618,29807,Acinetobacter_baumannii_naval_17,903896,collection19
619,36420,Acinetobacter_baumannii_naval_18,903897,collection16
620,26095,Acinetobacter_baumannii_naval_2,903922,collection22
621,6360,Acinetobacter_baumannii_naval_21,903923,collection13
622,3162,Acinetobacter_baumannii_naval_57,903927,collection33
623,38415,Acinetobacter_baumannii_naval_72,903908,collection3
624,12883,Acinetobacter_baumannii_naval_78,903936,collection31
625,36537,Acinetobacter_baumannii_naval_81,903898,collection16
626,31299,Acinetobacter_baumannii_naval_82,903921,collection9
627,15453,Acinetobacter_baumannii_naval_83,903909,collection18
628,38877,Acinetobacter_baumannii_ncgm_237,1401639,collection90
629,3668,Acinetobacter_baumannii_niph_1362,1217642,collection30
630,2641,Acinetobacter_baumannii_niph_146,1217639,collection32
631,2862,Acinetobacter_baumannii_niph_1669,1217643,collection32
632,23540,Acinetobacter_baumannii_niph_1734,1217644,collection27
633,23364,Acinetobacter_baumannii_niph_190,1217640,collection27
634,3542,Acinetobacter_baumannii_niph_201,1217630,collection30
635,13085,Acinetobacter_baumannii_niph_2061,1217645,collection31
636,3775,Acinetobacter_baumannii_niph_24,1217646,collection30
637,12986,Acinetobacter_baumannii_niph_290,1217631,collection31
638,4880,Acinetobacter_baumannii_niph_329,1217632,collection29
639,3623,Acinetobacter_baumannii_niph_335,1217633,collection30
640,10706,Acinetobacter_baumannii_niph_410,1217634,collection35
641,4937,Acinetobacter_baumannii_niph_527,1217635,collection29
642,3764,Acinetobacter_baumannii_niph_528,1217636,collection30
643,2657,Acinetobacter_baumannii_niph_60,1217647,collection32
644,4807,Acinetobacter_baumannii_niph_601,1217637,collection29
645,3600,Acinetobacter_baumannii_niph_615,1217641,collection30
646,3656,Acinetobacter_baumannii_niph_67,1217627,collection30
647,3653,Acinetobacter_baumannii_niph_70,1217628,collection30
648,12859,Acinetobacter_baumannii_niph_80,1217629,collection31
649,31324,Acinetobacter_baumannii_oifc0162,903907,collection9
650,30643,Acinetobacter_baumannii_oifc032,903890,collection14
651,12323,Acinetobacter_baumannii_oifc035,903926,collection2
652,23450,Acinetobacter_baumannii_oifc047,903933,collection27
653,38308,Acinetobacter_baumannii_oifc065,903932,collection3
654,26018,Acinetobacter_baumannii_oifc074,903901,collection22
655,8165,Acinetobacter_baumannii_oifc087,903929,collection5
656,24913,Acinetobacter_baumannii_oifc098,903902,collection7
657,21539,Acinetobacter_baumannii_oifc099,903930,collection8
658,12195,Acinetobacter_baumannii_oifc109,903892,collection2
659,29910,Acinetobacter_baumannii_oifc110,903910,collection19
660,26159,Acinetobacter_baumannii_oifc111,903935,collection22
661,3944,Acinetobacter_baumannii_oifc137,903889,collection21
662,31753,Acinetobacter_baumannii_oifc143,903893,collection12
663,29834,Acinetobacter_baumannii_oifc180,903903,collection19
664,30692,Acinetobacter_baumannii_oifc189,903894,collection14
665,23451,Acinetobacter_baumannii_oifc338,903934,collection27
666,18108,Acinetobacter_baumannii_pkab07,1413216,collection49
667,38182,Acinetobacter_baumannii_r1b,1455316,collection70
668,26044,Acinetobacter_baumannii_sdf,509170,collection22
669,26266,Acinetobacter_baumannii_tcdc_ab0715,980514,collection17
670,31484,Acinetobacter_baumannii_tyth_1,1100841,collection9
671,22761,Acinetobacter_baumannii_uh0207,1398943,collection45
672,12435,Acinetobacter_baumannii_uh0707,1398944,collection43
673,12595,Acinetobacter_baumannii_uh0807,1398945,collection43
674,22806,Acinetobacter_baumannii_uh10007,1398947,collection45
675,12587,Acinetobacter_baumannii_uh1007,1398946,collection43
676,22778,Acinetobacter_baumannii_uh10107,1398948,collection45
677,22634,Acinetobacter_baumannii_uh10707,1398949,collection45
678,32760,Acinetobacter_baumannii_uh11608,1398950,collection42
679,17378,Acinetobacter_baumannii_uh12208,1398951,collection44
680,32634,Acinetobacter_baumannii_uh12308,1398952,collection42
681,12441,Acinetobacter_baumannii_uh12408,1398953,collection43
682,22776,Acinetobacter_baumannii_uh12808,1398954,collection45
683,17292,Acinetobacter_baumannii_uh13908,1398955,collection44
684,17286,Acinetobacter_baumannii_uh14508,1398956,collection44
685,17327,Acinetobacter_baumannii_uh15208,1398957,collection44
686,12423,Acinetobacter_baumannii_uh16008,1398958,collection43
687,17285,Acinetobacter_baumannii_uh16108,1398959,collection44
688,17269,Acinetobacter_baumannii_uh16208,1398960,collection44
689,32804,Acinetobacter_baumannii_uh18608,1398961,collection42
690,17257,Acinetobacter_baumannii_uh19608,1398962,collection44
691,12496,Acinetobacter_baumannii_uh19908,1398963,collection43
692,17172,Acinetobacter_baumannii_uh20108,1398964,collection44
693,37199,Acinetobacter_baumannii_uh2107,1398965,collection52
694,22613,Acinetobacter_baumannii_uh22908,1398966,collection45
695,12567,Acinetobacter_baumannii_uh2307,1398967,collection43
696,12568,Acinetobacter_baumannii_uh2707,1398968,collection43
697,17392,Acinetobacter_baumannii_uh2907,1398969,collection44
698,12609,Acinetobacter_baumannii_uh3807,1398970,collection55
699,12514,Acinetobacter_baumannii_uh5107,1398971,collection43
700,22604,Acinetobacter_baumannii_uh5207,1398972,collection45
701,32755,Acinetobacter_baumannii_uh5307,1398973,collection42
702,17393,Acinetobacter_baumannii_uh5707,1398974,collection44
703,12507,Acinetobacter_baumannii_uh6107,1398975,collection43
704,22598,Acinetobacter_baumannii_uh6207,1398976,collection45
705,32630,Acinetobacter_baumannii_uh6507,1398977,collection42
706,32686,Acinetobacter_baumannii_uh6907,1398978,collection42
707,32728,Acinetobacter_baumannii_uh7007,1398979,collection42
708,32754,Acinetobacter_baumannii_uh7607,1398980,collection42
709,12442,Acinetobacter_baumannii_uh7707,1398981,collection43
710,22697,Acinetobacter_baumannii_uh7807,1398982,collection45
711,22790,Acinetobacter_baumannii_uh7907,1398983,collection45
712,17370,Acinetobacter_baumannii_uh8107,1398984,collection44
713,17387,Acinetobacter_baumannii_uh8407,1398985,collection44
714,32802,Acinetobacter_baumannii_uh8707,1398986,collection42
715,32796,Acinetobacter_baumannii_uh8807,1398987,collection42
716,12513,Acinetobacter_baumannii_uh8907,1398988,collection43
717,32705,Acinetobacter_baumannii_uh9007,1398989,collection42
718,12437,Acinetobacter_baumannii_uh9707,1398990,collection43
719,22609,Acinetobacter_baumannii_uh9907,1398991,collection45
720,29677,Acinetobacter_baumannii_wc_348,903919,collection1
721,30500,Acinetobacter_baumannii_wc_692,903913,collection14
722,31311,Acinetobacter_baumannii_wc_a_694,903925,collection9
723,3601,Acinetobacter_baumannii_wc_a_92,903931,collection30
724,18315,Acinetobacter_baumannii_zw85_1,1400867,collection49
725,30535,Acinetobacter_baumannii_zws1122,1223564,collection14
726,4274,Acinetobacter_baumannii_zws1219,1224141,collection10
727,75,Acinetobacter_baylyi_dsm_14961_cip_107474,1120924,collection28
728,168,Acinetobacter_beijerinckii_anc_3835,1217649,collection28
